,table_name_left,column_index_left,table_name_right,column_index_right,label
9979,Recipe_cuban.recipes_September2020_CPA.json.gz,18,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,7,0
9980,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,3,Recipe_cuban.recipes_September2020_CPA.json.gz,12,0
9981,Recipe_cuban.recipes_September2020_CPA.json.gz,2,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,0,0
9982,Recipe_cuban.recipes_September2020_CPA.json.gz,1,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,13,0
9983,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,9,Recipe_cuban.recipes_September2020_CPA.json.gz,18,0
9984,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,13,Recipe_cuban.recipes_September2020_CPA.json.gz,8,0
9985,Recipe_cuban.recipes_September2020_CPA.json.gz,18,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,0,0
9986,Recipe_cuban.recipes_September2020_CPA.json.gz,14,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,1,0
9987,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,9,Recipe_cuban.recipes_September2020_CPA.json.gz,14,0
9988,CreativeWork_bibliocad.com_September2020_CPA.json.gz,2,CreativeWork_justindurban.com_September2020_CPA.json.gz,3,0
9989,CreativeWork_bibliocad.com_September2020_CPA.json.gz,4,CreativeWork_justindurban.com_September2020_CPA.json.gz,5,0
9990,CreativeWork_bibliocad.com_September2020_CPA.json.gz,2,CreativeWork_justindurban.com_September2020_CPA.json.gz,1,0
9991,CreativeWork_justindurban.com_September2020_CPA.json.gz,5,CreativeWork_bibliocad.com_September2020_CPA.json.gz,0,0
9992,CreativeWork_bibliocad.com_September2020_CPA.json.gz,0,CreativeWork_justindurban.com_September2020_CPA.json.gz,2,0
9993,CreativeWork_justindurban.com_September2020_CPA.json.gz,2,CreativeWork_bibliocad.com_September2020_CPA.json.gz,4,0
9994,Recipe_cuban.recipes_September2020_CPA.json.gz,1,CreativeWork_bibliocad.com_September2020_CPA.json.gz,2,0
9995,Recipe_cuban.recipes_September2020_CPA.json.gz,18,CreativeWork_bibliocad.com_September2020_CPA.json.gz,4,0
9996,CreativeWork_bibliocad.com_September2020_CPA.json.gz,2,Recipe_cuban.recipes_September2020_CPA.json.gz,13,0
9997,Recipe_cuban.recipes_September2020_CPA.json.gz,18,CreativeWork_bibliocad.com_September2020_CPA.json.gz,0,0
9998,CreativeWork_bibliocad.com_September2020_CPA.json.gz,4,Recipe_cuban.recipes_September2020_CPA.json.gz,14,0
9999,CreativeWork_bibliocad.com_September2020_CPA.json.gz,1,Recipe_cuban.recipes_September2020_CPA.json.gz,1,0
10000,CreativeWork_justindurban.com_September2020_CPA.json.gz,5,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,9,0
10001,CreativeWork_justindurban.com_September2020_CPA.json.gz,3,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,13,0
10002,CreativeWork_justindurban.com_September2020_CPA.json.gz,5,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,0,0
10003,CreativeWork_justindurban.com_September2020_CPA.json.gz,0,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,13,0
10004,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,15,CreativeWork_justindurban.com_September2020_CPA.json.gz,3,0
10005,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,7,CreativeWork_justindurban.com_September2020_CPA.json.gz,4,0
10006,CreativeWork_bibliocad.com_September2020_CPA.json.gz,2,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,7,0
10007,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,6,CreativeWork_bibliocad.com_September2020_CPA.json.gz,4,0
10008,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,0,CreativeWork_bibliocad.com_September2020_CPA.json.gz,2,0
10009,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,6,CreativeWork_bibliocad.com_September2020_CPA.json.gz,0,0
10010,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,2,CreativeWork_bibliocad.com_September2020_CPA.json.gz,3,0
10011,CreativeWork_bibliocad.com_September2020_CPA.json.gz,0,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,0,0
10012,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,5,CreativeWork_justindurban.com_September2020_CPA.json.gz,5,0
10013,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,6,CreativeWork_justindurban.com_September2020_CPA.json.gz,3,0
10014,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,7,CreativeWork_justindurban.com_September2020_CPA.json.gz,5,0
10015,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,6,CreativeWork_justindurban.com_September2020_CPA.json.gz,1,0
10016,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,6,CreativeWork_justindurban.com_September2020_CPA.json.gz,0,0
10017,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,1,CreativeWork_justindurban.com_September2020_CPA.json.gz,4,0
10018,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,9,CreativeWork_bibliocad.com_September2020_CPA.json.gz,2,0
10019,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,13,CreativeWork_bibliocad.com_September2020_CPA.json.gz,4,0
10020,CreativeWork_bibliocad.com_September2020_CPA.json.gz,2,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,5,0
10021,CreativeWork_bibliocad.com_September2020_CPA.json.gz,0,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,13,0
10022,CreativeWork_bibliocad.com_September2020_CPA.json.gz,0,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,1,0
10023,CreativeWork_bibliocad.com_September2020_CPA.json.gz,2,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,6,0
10024,CreativeWork_justindurban.com_September2020_CPA.json.gz,5,Recipe_cuban.recipes_September2020_CPA.json.gz,2,0
10025,CreativeWork_justindurban.com_September2020_CPA.json.gz,3,Recipe_cuban.recipes_September2020_CPA.json.gz,18,0
10026,CreativeWork_justindurban.com_September2020_CPA.json.gz,5,Recipe_cuban.recipes_September2020_CPA.json.gz,0,0
10027,CreativeWork_justindurban.com_September2020_CPA.json.gz,1,Recipe_cuban.recipes_September2020_CPA.json.gz,18,0
10028,Recipe_cuban.recipes_September2020_CPA.json.gz,10,CreativeWork_justindurban.com_September2020_CPA.json.gz,4,0
10029,CreativeWork_justindurban.com_September2020_CPA.json.gz,0,Recipe_cuban.recipes_September2020_CPA.json.gz,13,0
10030,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,14,Recipe_cuban.recipes_September2020_CPA.json.gz,1,0
10031,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,8,Recipe_cuban.recipes_September2020_CPA.json.gz,19,0
10032,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,14,Recipe_cuban.recipes_September2020_CPA.json.gz,17,0
10033,Recipe_cuban.recipes_September2020_CPA.json.gz,19,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,11,0
10034,Recipe_cuban.recipes_September2020_CPA.json.gz,15,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,11,0
10035,Recipe_cuban.recipes_September2020_CPA.json.gz,13,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,3,0
10036,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,5,Recipe_cuban.recipes_September2020_CPA.json.gz,1,0
10037,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,7,Recipe_cuban.recipes_September2020_CPA.json.gz,19,0
10038,Recipe_cuban.recipes_September2020_CPA.json.gz,9,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,5,0
10039,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,0,Recipe_cuban.recipes_September2020_CPA.json.gz,19,0
10040,Recipe_cuban.recipes_September2020_CPA.json.gz,17,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,7,0
10041,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,4,Recipe_cuban.recipes_September2020_CPA.json.gz,1,0
10042,CreativeWork_justindurban.com_September2020_CPA.json.gz,4,CreativeWork_bibliocad.com_September2020_CPA.json.gz,3,0
10043,CreativeWork_bibliocad.com_September2020_CPA.json.gz,4,CreativeWork_justindurban.com_September2020_CPA.json.gz,3,0
10044,CreativeWork_justindurban.com_September2020_CPA.json.gz,4,CreativeWork_bibliocad.com_September2020_CPA.json.gz,1,0
10045,CreativeWork_justindurban.com_September2020_CPA.json.gz,0,CreativeWork_bibliocad.com_September2020_CPA.json.gz,0,0
10046,CreativeWork_justindurban.com_September2020_CPA.json.gz,1,CreativeWork_bibliocad.com_September2020_CPA.json.gz,0,0
10047,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,5,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,8,0
10048,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,14,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,7,0
10049,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,10,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,5,0
10050,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,14,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,1,0
10051,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,6,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,1,0
10052,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,5,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,1,0
10053,CreativeWork_bibliocad.com_September2020_CPA.json.gz,4,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,10,0
10054,CreativeWork_bibliocad.com_September2020_CPA.json.gz,1,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,14,0
10055,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,1,CreativeWork_bibliocad.com_September2020_CPA.json.gz,1,0
10056,CreativeWork_bibliocad.com_September2020_CPA.json.gz,2,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,4,0
10057,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,7,CreativeWork_justindurban.com_September2020_CPA.json.gz,4,0
10058,CreativeWork_justindurban.com_September2020_CPA.json.gz,2,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,5,0
10059,CreativeWork_justindurban.com_September2020_CPA.json.gz,4,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,0,0
10060,CreativeWork_justindurban.com_September2020_CPA.json.gz,3,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,5,0
10061,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,3,CreativeWork_justindurban.com_September2020_CPA.json.gz,5,0
10062,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,3,CreativeWork_justindurban.com_September2020_CPA.json.gz,0,0
10063,Recipe_cuban.recipes_September2020_CPA.json.gz,1,CreativeWork_justindurban.com_September2020_CPA.json.gz,4,0
10064,Recipe_cuban.recipes_September2020_CPA.json.gz,19,CreativeWork_justindurban.com_September2020_CPA.json.gz,2,0
10065,Recipe_cuban.recipes_September2020_CPA.json.gz,14,CreativeWork_justindurban.com_September2020_CPA.json.gz,4,0
10066,Recipe_cuban.recipes_September2020_CPA.json.gz,19,CreativeWork_justindurban.com_September2020_CPA.json.gz,3,0
10067,Recipe_cuban.recipes_September2020_CPA.json.gz,6,CreativeWork_justindurban.com_September2020_CPA.json.gz,3,0
10068,Recipe_cuban.recipes_September2020_CPA.json.gz,12,CreativeWork_justindurban.com_September2020_CPA.json.gz,2,0
10069,CreativeWork_justindurban.com_September2020_CPA.json.gz,4,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,8,0
10070,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,14,CreativeWork_justindurban.com_September2020_CPA.json.gz,2,0
10071,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,11,CreativeWork_justindurban.com_September2020_CPA.json.gz,4,0
10072,CreativeWork_justindurban.com_September2020_CPA.json.gz,3,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,14,0
10073,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,0,CreativeWork_justindurban.com_September2020_CPA.json.gz,4,0
10074,CreativeWork_justindurban.com_September2020_CPA.json.gz,2,Recipe_cekhargaproduk.co_September2020_CPA.json.gz,13,0
10075,CreativeWork_bibliocad.com_September2020_CPA.json.gz,4,Recipe_cuban.recipes_September2020_CPA.json.gz,1,0
10076,CreativeWork_bibliocad.com_September2020_CPA.json.gz,3,Recipe_cuban.recipes_September2020_CPA.json.gz,19,0
10077,Recipe_cuban.recipes_September2020_CPA.json.gz,16,CreativeWork_bibliocad.com_September2020_CPA.json.gz,4,0
10078,Recipe_cuban.recipes_September2020_CPA.json.gz,19,CreativeWork_bibliocad.com_September2020_CPA.json.gz,0,0
10079,CreativeWork_bibliocad.com_September2020_CPA.json.gz,3,Recipe_cuban.recipes_September2020_CPA.json.gz,17,0
10080,Recipe_cuban.recipes_September2020_CPA.json.gz,13,CreativeWork_bibliocad.com_September2020_CPA.json.gz,4,0
10081,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,7,CreativeWork_bibliocad.com_September2020_CPA.json.gz,4,0
10082,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,5,CreativeWork_bibliocad.com_September2020_CPA.json.gz,3,0
10083,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,1,CreativeWork_bibliocad.com_September2020_CPA.json.gz,4,0
10084,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,5,CreativeWork_bibliocad.com_September2020_CPA.json.gz,1,0
10085,CreativeWork_bibliocad.com_September2020_CPA.json.gz,4,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,3,0
10086,CreativeWork_bibliocad.com_September2020_CPA.json.gz,1,CreativeWork_oldwillysforum.com_September2020_CPA.json.gz,0,0
10087,Hotel_trivago.co.uk_September2020_CPA.json.gz,13,Hotel_trumphotels.com_September2020_CPA.json.gz,9,0
10088,Hotel_trumphotels.com_September2020_CPA.json.gz,4,Hotel_trivago.co.uk_September2020_CPA.json.gz,7,0
10089,Hotel_trivago.co.uk_September2020_CPA.json.gz,13,Hotel_trumphotels.com_September2020_CPA.json.gz,0,0
10090,Hotel_trivago.co.uk_September2020_CPA.json.gz,0,Hotel_trumphotels.com_September2020_CPA.json.gz,4,0
10091,Hotel_trivago.co.uk_September2020_CPA.json.gz,1,Hotel_trumphotels.com_September2020_CPA.json.gz,1,0
10092,Hotel_trivago.co.uk_September2020_CPA.json.gz,11,Hotel_trumphotels.com_September2020_CPA.json.gz,1,0
10093,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,7,Hotel_sidefare.com_September2020_CPA.json.gz,16,0
10094,Hotel_sidefare.com_September2020_CPA.json.gz,1,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,13,0
10095,Hotel_sidefare.com_September2020_CPA.json.gz,16,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,1,0
10096,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,13,Hotel_sidefare.com_September2020_CPA.json.gz,13,0
10097,Hotel_sidefare.com_September2020_CPA.json.gz,4,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,11,0
10098,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,6,Hotel_sidefare.com_September2020_CPA.json.gz,7,0
10099,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,8,Hotel_modesathorn.com_September2020_CPA.json.gz,9,0
10100,Hotel_modesathorn.com_September2020_CPA.json.gz,8,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,9,0
10101,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,8,Hotel_modesathorn.com_September2020_CPA.json.gz,0,0
10102,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,0,Hotel_modesathorn.com_September2020_CPA.json.gz,8,0
10103,Hotel_modesathorn.com_September2020_CPA.json.gz,6,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,0,0
10104,Hotel_modesathorn.com_September2020_CPA.json.gz,2,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,10,0
10105,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,13,Hotel_trivago.sg_September2020_CPA.json.gz,6,0
10106,Hotel_trivago.sg_September2020_CPA.json.gz,13,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,7,0
10107,Hotel_trivago.sg_September2020_CPA.json.gz,11,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,13,0
10108,Hotel_trivago.sg_September2020_CPA.json.gz,13,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,1,0
10109,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,7,Hotel_trivago.sg_September2020_CPA.json.gz,6,0
10110,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,9,Hotel_trivago.sg_September2020_CPA.json.gz,9,0
10111,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,3,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,9,0
10112,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,8,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,2,0
10113,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,3,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,6,0
10114,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,10,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,8,0
10115,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,8,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,7,0
10116,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,0,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,3,0
10117,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,3,Hotel_sidefare.com_September2020_CPA.json.gz,2,0
10118,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,4,Hotel_sidefare.com_September2020_CPA.json.gz,16,0
10119,Hotel_sidefare.com_September2020_CPA.json.gz,0,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,3,0
10120,Hotel_sidefare.com_September2020_CPA.json.gz,16,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,0,0
10121,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,3,Hotel_sidefare.com_September2020_CPA.json.gz,3,0
10122,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,8,Hotel_sidefare.com_September2020_CPA.json.gz,13,0
10123,Hotel_trumphotels.com_September2020_CPA.json.gz,9,Hotel_trivago.sg_September2020_CPA.json.gz,13,0
10124,Hotel_trivago.sg_September2020_CPA.json.gz,7,Hotel_trumphotels.com_September2020_CPA.json.gz,4,0
10125,Hotel_trumphotels.com_September2020_CPA.json.gz,0,Hotel_trivago.sg_September2020_CPA.json.gz,13,0
10126,Hotel_trumphotels.com_September2020_CPA.json.gz,4,Hotel_trivago.sg_September2020_CPA.json.gz,2,0
10127,Hotel_trivago.sg_September2020_CPA.json.gz,3,Hotel_trumphotels.com_September2020_CPA.json.gz,10,0
10128,Hotel_trivago.sg_September2020_CPA.json.gz,7,Hotel_trumphotels.com_September2020_CPA.json.gz,5,0
10129,Hotel_modesathorn.com_September2020_CPA.json.gz,8,Hotel_sidefare.com_September2020_CPA.json.gz,1,0
10130,Hotel_sidefare.com_September2020_CPA.json.gz,16,Hotel_modesathorn.com_September2020_CPA.json.gz,7,0
10131,Hotel_modesathorn.com_September2020_CPA.json.gz,8,Hotel_sidefare.com_September2020_CPA.json.gz,2,0
10132,Hotel_modesathorn.com_September2020_CPA.json.gz,9,Hotel_sidefare.com_September2020_CPA.json.gz,16,0
10133,Hotel_modesathorn.com_September2020_CPA.json.gz,10,Hotel_sidefare.com_September2020_CPA.json.gz,11,0
10134,Hotel_modesathorn.com_September2020_CPA.json.gz,2,Hotel_sidefare.com_September2020_CPA.json.gz,12,0
10135,Hotel_trivago.sg_September2020_CPA.json.gz,7,Hotel_persiatrip.com_September2020_CPA.json.gz,13,0
10136,Hotel_persiatrip.com_September2020_CPA.json.gz,7,Hotel_trivago.sg_September2020_CPA.json.gz,13,0
10137,Hotel_persiatrip.com_September2020_CPA.json.gz,13,Hotel_trivago.sg_September2020_CPA.json.gz,5,0
10138,Hotel_trivago.sg_September2020_CPA.json.gz,13,Hotel_persiatrip.com_September2020_CPA.json.gz,1,0
10139,Hotel_trivago.sg_September2020_CPA.json.gz,1,Hotel_persiatrip.com_September2020_CPA.json.gz,2,0
10140,Hotel_persiatrip.com_September2020_CPA.json.gz,13,Hotel_trivago.sg_September2020_CPA.json.gz,4,0
10141,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,13,Hotel_trivago.co.uk_September2020_CPA.json.gz,7,0
10142,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,7,Hotel_trivago.co.uk_September2020_CPA.json.gz,13,0
10143,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,13,Hotel_trivago.co.uk_September2020_CPA.json.gz,3,0
10144,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,1,Hotel_trivago.co.uk_September2020_CPA.json.gz,13,0
10145,Hotel_trivago.co.uk_September2020_CPA.json.gz,0,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,4,0
10146,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,1,Hotel_trivago.co.uk_September2020_CPA.json.gz,3,0
10147,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,8,Hotel_sidefare.com_September2020_CPA.json.gz,1,0
10148,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,9,Hotel_sidefare.com_September2020_CPA.json.gz,16,0
10149,Hotel_sidefare.com_September2020_CPA.json.gz,12,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,8,0
10150,Hotel_sidefare.com_September2020_CPA.json.gz,16,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,3,0
10151,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,5,Hotel_sidefare.com_September2020_CPA.json.gz,17,0
10152,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,2,Hotel_sidefare.com_September2020_CPA.json.gz,5,0
10153,Hotel_persiatrip.com_September2020_CPA.json.gz,13,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,7,0
10154,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,13,Hotel_persiatrip.com_September2020_CPA.json.gz,6,0
10155,Hotel_persiatrip.com_September2020_CPA.json.gz,13,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,0,0
10156,Hotel_persiatrip.com_September2020_CPA.json.gz,12,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,13,0
10157,Hotel_persiatrip.com_September2020_CPA.json.gz,9,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,6,0
10158,Hotel_smalldanishhotels.com_September2020_CPA.json.gz,8,Hotel_persiatrip.com_September2020_CPA.json.gz,8,0
10159,Hotel_persiatrip.com_September2020_CPA.json.gz,13,Hotel_sidefare.com_September2020_CPA.json.gz,1,0
10160,Hotel_persiatrip.com_September2020_CPA.json.gz,13,Hotel_sidefare.com_September2020_CPA.json.gz,13,0
10161,Hotel_persiatrip.com_September2020_CPA.json.gz,1,Hotel_sidefare.com_September2020_CPA.json.gz,16,0
10162,Hotel_sidefare.com_September2020_CPA.json.gz,9,Hotel_persiatrip.com_September2020_CPA.json.gz,6,0
10163,Hotel_persiatrip.com_September2020_CPA.json.gz,5,Hotel_sidefare.com_September2020_CPA.json.gz,7,0
10164,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,3,Hotel_persiatrip.com_September2020_CPA.json.gz,7,0
10165,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,4,Hotel_persiatrip.com_September2020_CPA.json.gz,13,0
10166,Hotel_persiatrip.com_September2020_CPA.json.gz,1,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,3,0
10167,Hotel_persiatrip.com_September2020_CPA.json.gz,13,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,0,0
10168,Hotel_persiatrip.com_September2020_CPA.json.gz,1,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,7,0
10169,Hotel_hotelscombined.co.uk_September2020_CPA.json.gz,8,Hotel_persiatrip.com_September2020_CPA.json.gz,1,0
10170,Hotel_sidefare.com_September2020_CPA.json.gz,16,Hotel_trivago.co.uk_September2020_CPA.json.gz,7,0
10171,Hotel_sidefare.com_September2020_CPA.json.gz,1,Hotel_trivago.co.uk_September2020_CPA.json.gz,13,0
10172,Hotel_trivago.co.uk_September2020_CPA.json.gz,0,Hotel_sidefare.com_September2020_CPA.json.gz,16,0
10173,Hotel_trivago.co.uk_September2020_CPA.json.gz,13,Hotel_sidefare.com_September2020_CPA.json.gz,9,0
10174,Hotel_sidefare.com_September2020_CPA.json.gz,0,Hotel_trivago.co.uk_September2020_CPA.json.gz,2,0
10175,Hotel_sidefare.com_September2020_CPA.json.gz,3,Hotel_trivago.co.uk_September2020_CPA.json.gz,10,0
10176,Hotel_trivago.co.uk_September2020_CPA.json.gz,7,Hotel_persiatrip.com_September2020_CPA.json.gz,13,0
10177,Hotel_trivago.co.uk_September2020_CPA.json.gz,13,Hotel_persiatrip.com_September2020_CPA.json.gz,7,0
10178,Hotel_trivago.co.uk_September2020_CPA.json.gz,0,Hotel_persiatrip.com_September2020_CPA.json.gz,13,0
10179,Hotel_persiatrip.com_September2020_CPA.json.gz,4,Hotel_trivago.co.uk_September2020_CPA.json.gz,13,0
10180,Hotel_persiatrip.com_September2020_CPA.json.gz,3,Hotel_trivago.co.uk_September2020_CPA.json.gz,10,0
10181,Hotel_persiatrip.com_September2020_CPA.json.gz,1,Hotel_trivago.co.uk_September2020_CPA.json.gz,9,0
10182,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,8,Hotel_trivago.co.uk_September2020_CPA.json.gz,6,0
10183,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,9,Hotel_trivago.co.uk_September2020_CPA.json.gz,13,0
10184,Hotel_trivago.co.uk_September2020_CPA.json.gz,7,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,8,0
10185,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,1,Hotel_trivago.co.uk_September2020_CPA.json.gz,13,0
10186,Hotel_trivago.co.uk_September2020_CPA.json.gz,11,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,6,0
10187,Hotel_trivago.co.uk_September2020_CPA.json.gz,8,Hotel_miraclesuvarnabhumi.com_September2020_CPA.json.gz,7,0
10188,Hotel_modesathorn.com_September2020_CPA.json.gz,8,Hotel_trivago.co.uk_September2020_CPA.json.gz,7,0
10189,Hotel_trivago.co.uk_September2020_CPA.json.gz,13,Hotel_modesathorn.com_September2020_CPA.json.gz,9,0
10190,Hotel_modesathorn.com_September2020_CPA.json.gz,8,Hotel_trivago.co.uk_September2020_CPA.json.gz,4,0
10191,Hotel_modesathorn.com_September2020_CPA.json.gz,1,Hotel_trivago.co.uk_September2020_CPA.json.gz,13,0
10192,Hotel_modesathorn.com_September2020_CPA.json.gz,7,Hotel_trivago.co.uk_September2020_CPA.json.gz,9,0
10193,Hotel_trivago.co.uk_September2020_CPA.json.gz,6,Hotel_modesathorn.com_September2020_CPA.json.gz,4,0
10194,Hotel_trumphotels.com_September2020_CPA.json.gz,9,Hotel_modesathorn.com_September2020_CPA.json.gz,8,0
10195,Hotel_trumphotels.com_September2020_CPA.json.gz,4,Hotel_modesathorn.com_September2020_CPA.json.gz,9,0
